Ежемесячный доход,Сумма сбережений,Текущие кредиты и задолженности,Кредитная история,Стабильность дохода,Уровень безработицы,Инфляция,ВВП страны,Курс национальной валюты,Процентные ставки,Семейное положение,Наличие детей,Образование,Профессия,Жилищные условия,Сумма запрошенного кредита,Срок кредита,Цель кредита,Решение по предыдущим заявкам,Общая задолженность клиента,Доходы семьи,Расходы на обслуживание кредитов,Наличие недвижимости или ценных бумаг,Кредитный рейтинг,Долгосрочные финансовые обязательства,Платежные истории,Уровень долга по отношению к доходам,Степень риска кредитования,Региональные ставки безработицы,Экономическая активность региона,Размер валового регионального продукта,Средний доход населения в регионе,Уровень финансовой стабильности региона
672370.5128182751,614462,863679.633418956,365404.03570253187,282297.90560565615,524821,493409.079708128,267488.13641201064,455437.153847826,28.945888735479514,898109.3823858377,Да,955686.1973654988,509876.1552391042,203767.06587534695,41813,291012,566850.1892326304,Одобрено,179418.10603634198,798004.9594390013,255664.25220198254,Нет,762879.5626673573,995123.4979112266,587813.2925495221,555822,906377.1070036638,953509.3952664386,440836.3364331187,237299.20473815687,362996.0145696762,455232
894442.003980109,258153,729488.0227134041,665734.6160979675,21435.940115469057,914118,882437.9730284098,314123.63190455124,440542.92074751173,22.80050451582526,298958.4792962091,Да,602887.693000726,282059.35631891084,337340.09275555704,531682,617967,491749.965804331,Одобрено,882776.5182209754,279895.20781019557,602920.137850397,Нет,431491.9381301244,114379.57500868425,537484.6855467155,861252,865227.7718775008,147156.66132664785,514311.1033619078,980789.5240489248,454003.09168703575,839754
987515.1364403665,750985,998359.4123995691,645663.8476782579,698285.7455441761,495864,128996.86711545086,915014.8126225157,565563.4304235387,17.761089871785074,839292.5396510641,Да,423410.4352284649,571424.2997559896,591356.9424349071,249499,762334,81657.58222145741,Отказано,641393.6477703273,639881.0988581516,299988.7683444069,Да,910846.7862550437,983735.0943584346,395047.4790046755,55538,243512.28523987858,359670.06254453235,794618.9755075728,697803.3995571425,538365.9400573003,986648
205279.94320004972,945788,250948.42396674928,766749.1690455114,654091.4909261595,277200,456206.498370289,594574.2984594115,404318.9931179773,2.952656713661889,635278.973486732,Нет,344609.2540148256,354701.13444297883,163267.09703364607,267865,319039,229391.34310110702,Отказано,720774.9575798478,328301.9987674565,278839.4164323795,Нет,141377.98042904914,934539.0825906323,546169.2129884216,859227,929181.303587507,939256.7240261749,207654.23463757205,459279.7222831701,408014.15694176126,283017
937889.5913038175,676595,594595.8848140833,908654.8263505476,585385.9886600135,394814,888183.790671591,712524.8387365069,530492.9182368503,9.414747999840735,199123.85901864048,Да,829475.4987342583,323648.01941871864,715615.1268791169,50541,610509,678484.617560803,Отказано,984216.6844522677,344245.5489102336,583340.4899890071,Нет,384063.44884895184,280466.0690144594,145602.8457525413,316770,729432.0682060296,366071.91219906945,575969.361528221,955020.836882869,54321.141558592375,633063
577764.1695528721,289224,115606.79078969314,697206.701527585,996647.5874679813,970707,928837.3349812324,684257.4712749234,523579.9499198342,16.89078859627685,959687.0756242533,Нет,258019.02412220702,157612.81337946438,845113.5260679674,976229,623162,916588.6474105101,Отказано,315860.79610629455,603737.8610891919,926460.0689947197,Нет,837596.8563099317,598916.97560755,555698.4852647595,378857,431191.061575412,162197.08145147352,979468.2088174791,676790.8011604132,947237.1150529297,290695
618505.3537894073,165802,311148.0675952107,819582.3892386527,969644.1242394928,411826,283159.10058648477,145840.28968091766,113208.09036157634,24.995891667778082,164620.44419656007,Да,56453.73146466683,274324.436577659,493778.2181422683,914880,275394,632271.1422550308,Одобрено,654571.3932948583,239119.0068524495,947914.0907392668,Да,271289.29749326373,746004.1127686136,658918.0298135777,37818,646228.1589335243,583166.8126484861,656480.7547889607,336223.6847977209,493414.4428321819,238905
908841.1578929034,699170,804605.6644288914,522364.4547958866,872827.3502298977,457790,405618.8329677559,74174.09363509508,586205.1572639302,23.942129057231558,873174.0154509993,Да,948129.5562018985,355651.5611173956,606764.5117927908,24342,541260,296364.6316539309,Одобрено,523537.0208394038,365238.0693696095,50331.944170044306,Да,865422.2346972425,639063.6509357949,144697.8533604371,31084,542918.959638611,486095.81874789245,974995.3716095473,268613.35857830103,439299.4518184949,151904
889568.2317693178,876621,122702.15654366933,377995.60333616775,22751.262572285486,589008,413960.72754044656,902653.4454246437,718161.8652092173,19.882891777814013,214883.53095174074,Нет,916150.0371935485,723334.834999139,565292.3724382248,233680,348689,976731.0005331143,Отказано,202279.0113156739,291109.7966850516,835650.1126546811,Нет,51796.516857495495,324915.5833336189,496440.3790297842,948519,922541.7794889448,367232.52715079254,947220.6404869122,275080.66171901225,268783.8712672523,748436
848860.615676049,175869,399348.07071584405,426867.8904775127,869947.755659615,883460,637457.2689611,862571.8611459761,671177.1031605216,28.832816854250893,129625.84939666551,Нет,956762.1537583637,160345.09411821773,990357.9032391772,295380,951441,726457.582085399,Отказано,864564.9840125588,779511.6743436826,774296.2006958293,Да,835018.4207248323,173565.4778624179,488529.3187060882,382616,250614.72360850772,611508.34436104,611956.6313035486,30316.530816749157,516056.4367817954,658902
43250.756812953565,614674,920569.7738495348,485477.1027209164,274706.48307690414,342152,878563.6170117527,171937.40567766488,461830.12682633486,25.066473806223634,405826.0681612028,Нет,953562.2016085896,435935.48906124383,880775.3901168713,323986,961999,757606.7487345249,Одобрено,814636.1524553797,384089.633626507,225249.70246575313,Да,463861.80455996486,507663.6814545559,722175.2570558945,434293,280351.2800239254,768197.7403639744,572629.7920258215,425033.7752466587,406139.9977083193,369278
656941.2142242026,107941,324295.75736879715,424734.98391738307,778922.6441586345,227573,844237.2103786706,935313.8702648558,749457.8512169193,4.797609927553235,264415.34718413616,Да,995151.3493188237,387803.609751343,742500.6492441018,573758,490774,781568.3455016167,Отказано,990792.146253562,172433.37192068802,181187.90270946414,Да,155181.95391681037,578131.976328878,21748.41100617523,939772,68994.86580118578,191917.74290512322,281233.3126065958,138651.3334796867,217463.27377267217,504845
209990.3618968208,253341,244733.1997848059,605509.2727745071,56178.39053190565,431907,553323.5239489868,246238.06206432174,672554.1740407583,16.258450873674438,987374.4349997,Да,363977.7406134855,71789.25251742831,823956.2678683694,502704,75817,754118.1501830871,Одобрено,909973.2310047222,930394.452038307,641820.4770657396,Да,419499.60945816006,964940.171527818,857984.4012118095,706910,658726.0978825184,262233.943110633,789668.4203541755,286908.19306404423,777687.5853337687,378267
707067.966380153,174882,645001.5799258635,397320.67428660975,31882.944999667747,255903,915044.8139980304,416167.10423604795,715015.5309634163,9.073015747558827,246960.2252626561,Нет,871529.0078289366,697862.006569205,677462.6363218114,741123,400444,349207.3766382872,Отказано,76730.74568860224,966102.3210697137,169699.35247389958,Да,802004.4221263662,703893.6262128175,205912.24733637724,669345,970800.4095193739,504738.15655085817,957747.2616716612,113554.23534298854,177086.3681722034,422444
620771.5709848814,379266,406600.7423668968,56225.80702196121,495900.4826455495,377224,604870.9128832069,734314.4442503778,181210.29131209635,10.80907889323824,891416.662406982,Нет,470856.21426765417,577916.1627666091,704339.5521891492,641131,568397,326084.5692704245,Отказано,745955.5204402748,31007.490603661696,714544.4029381233,Да,980628.7285175077,442691.9621930727,481554.632729645,4007,516999.04973469354,191517.87772241604,62482.66534595423,382553.2713012839,296160.4981006019,259076
177813.72547875,597721,970389.5461942446,989376.1579974446,48693.666064145014,272108,980775.4211850861,258656.4005796061,559828.8404961425,28.07252698932666,579331.3550055231,Нет,251773.81972512772,643489.3532250994,188285.86657412225,273917,266913,802144.6795304007,Одобрено,403143.6077290878,688142.1680750583,633145.2560364462,Нет,405286.03214132483,965514.7666068685,366772.00863201794,85558,128719.83162073854,363994.58623483777,85098.31250333504,477810.10686157196,220935.7456599226,906920
467742.35343147477,593974,22993.387673296253,315416.4475675528,172177.64163420652,86490,719055.1517885993,615818.1648196405,384259.10782567994,15.255650885115275,239386.65271152908,Нет,500273.088789135,607594.9072280098,437550.5548643017,449440,356695,267823.9422858824,Отказано,867906.0855070722,228677.7817226268,523757.48723261803,Нет,855769.3285852033,83705.91233277017,992724.2242802378,283481,861644.756022207,562037.2942462271,906318.774237206,412551.05163799,190419.2920036483,506731
941008.4520394296,725710,204408.97129728785,315256.30679526995,68712.27584761594,71643,813608.2018479365,167796.99741127866,852889.5530101367,12.075692083108882,646346.6725690129,Нет,164841.50993236268,739286.4734865356,201630.78979477423,992642,220870,350909.39052941796,Одобрено,132122.06544273277,538037.813615048,186219.1276336265,Нет,277455.1534111637,304814.1482535589,82409.62609208157,690593,883421.2484409313,580004.5009363088,74000.73340394798,651755.7072221544,922085.7364554625,40832
992489.3127802447,165179,939523.7010811546,664468.8624092535,853930.757834674,995779,635161.8717593474,86288.1446502144,936298.3905506815,0.010048783659973859,760725.0915307759,Да,564436.7220053959,219924.77293023845,437520.1911448238,456729,858155,277019.0092656204,Одобрено,965554.8469333652,435045.42362117325,672719.9024711928,Нет,643819.7218535595,111590.51076768823,877039.8732628977,658739,238391.94347660255,483445.70281982847,216197.11498838293,283198.0594869567,788133.9666234541,921813
941483.5740390688,608470,136460.32896749186,55322.17248867693,537325.218751721,211065,128101.57042168546,821042.8822114483,838680.7128072236,18.821402925169266,92606.95714705411,Да,584695.5673146353,18454.269784077667,259295.86365487723,614205,676882,176840.1659302197,Отказано,94533.38092629115,143935.98075967343,385441.4319552351,Нет,882986.856101178,689166.4175299698,697161.4585320057,579627,277557.50041745487,909993.0592724935,964356.6364541503,351154.0337569314,350848.42793041916,71517
347239.1056549814,360748,144207.23946254063,723554.0559720496,30072.858925878983,331836,857849.4356607815,139366.54392842727,607357.891857303,22.876621217034927,739317.7754925713,Нет,811778.3616516537,295767.883720413,959170.8732889647,137266,822629,754788.0325078351,Отказано,589673.0534206979,161410.59550276742,510456.3766432317,Нет,376053.75614898925,743196.5412404598,111948.20838177411,169860,286463.0351107008,146947.1915947586,636759.0494503326,456775.02826583176,545062.3163107036,348355
787568.726394318,605092,617048.9675697271,844663.0895676067,755761.0015011092,223537,396860.82235077576,395197.59974295186,183150.73097705466,23.047876435293883,318865.28201591986,Да,792221.8407517277,657702.0156855785,24161.088052035288,641451,191685,234578.72559546874,Одобрено,468155.5385320519,351912.79277759686,630448.13901374,Нет,217054.83708735317,537195.9154483555,770978.848340282,637049,118539.86925489399,100266.56635047744,37907.95207272334,810871.807472939,240490.77298422382,986190
61456.935160447865,716523,467149.2314144516,748264.6119576028,367441.8359308439,951664,208800.7307006575,535543.3349590165,850261.8194254552,1.8271222051156921,852648.5340496058,Нет,172357.5544032403,165201.55175725132,234106.90336399266,951314,458305,535115.090972751,Одобрено,495831.2486343925,732107.840135868,103855.32934360662,Нет,165814.56705827796,504775.25180020847,310229.9817168238,870405,416008.7280743628,988574.113019492,385374.1665032124,529758.6980349692,256542.4903612176,937693
586624.092780615,970027,855757.7935878503,439512.78422558756,845950.8194866385,991396,374855.73022976646,476824.51896218024,785192.1595215382,9.308817820891448,279295.399158586,Нет,729047.8920260123,108928.37208460778,170608.88656918093,242457,890236,344431.32612564776,Одобрено,937202.3718547618,148159.86394722416,398016.81633552234,Да,902378.9083353085,971428.045765985,572448.6399233137,844640,167594.03184086463,700923.4496881008,432365.4349010143,21889.375119012584,582891.8159526328,31413
386841.45568467083,291275,623003.0604414891,594171.6098189635,203840.89836941514,891673,629969.9784266754,228827.37105618068,752827.0709717119,11.093399637592386,105057.31378511479,Да,785023.4637012974,680481.4984345946,578370.1366744414,916906,394697,517717.79759401834,Одобрено,415533.92967323,213126.73880328363,203194.36065812738,Да,566586.9300029934,701212.7858618082,782322.5526185369,529070,519516.3406890199,907493.8835810076,280011.51155523275,817891.852676407,844794.7913771078,913359
76882.64072612181,50830,803969.6311484717,821851.0918583509,11893.886343450125,946440,97698.43092249552,511977.7002209727,262207.30064574815,2.1700420912151075,518091.6815354807,Да,786225.0393263178,273210.03682795813,828314.2702560407,803029,934438,629639.9091570104,Одобрено,695831.3409135885,785578.3518423629,640152.6411144965,Да,666342.2013225126,140694.6733033453,457410.93160950614,768872,358146.76270732435,546953.4743262593,895011.9297366396,139820.7006639326,918116.0460289341,671685
465857.17609259277,879547,741310.9882249839,965296.1889688602,832240.00830341,73767,879465.9139268771,941412.5817996815,37304.571969782104,5.619058526317656,24139.813739698046,Да,495735.6174634904,830958.5575942121,735776.5478970627,975301,850423,954502.6775804359,Одобрено,377170.28160105046,557450.861343143,714957.6014598088,Нет,987520.1308485742,198947.0737189943,291197.5986824468,392715,429794.49951787473,34155.368849059945,567858.576038845,984573.2736884584,467031.6587848613,827780
205424.9420811381,916050,846573.9578489041,213735.25338498366,379082.6828784639,219614,805572.9929659422,829300.2887223801,178139.22560810883,23.736556807888523,525758.5405151111,Да,168073.755394985,828155.2971799247,901503.2418187051,926192,87806,678525.8095393267,Отказано,741853.9576472646,82869.24653478184,249637.01642778082,Нет,707691.3252905777,839069.2959813044,598830.3248370354,107361,840050.1153352663,659836.8128075636,239188.50953703205,317349.7792668625,892351.2698105727,444425
662608.8003672166,152866,201405.78313390445,57817.26747569636,552710.9216354778,988340,953254.8339200112,454036.5524428852,701361.2700420369,21.484786685797005,659338.1142130113,Да,828081.9137466092,327867.23796772293,614511.6846520898,463798,803383,178873.50909198375,Одобрено,25648.58137857259,203479.76656338107,300718.6608028092,Да,545323.8644496937,496074.21670617216,262252.6568541933,190688,847986.516076412,265742.6938507188,985247.2808175309,699639.2332216513,440494.15511212946,918532
193096.9290152736,104383,95831.91586137668,327349.5919119366,38512.61166165813,822727,110133.37617902443,257200.63936748452,581742.6461376778,20.049046035072028,67053.30702926533,Да,958205.4713378432,926917.4071986894,63528.42650713804,857376,388657,727601.1307010568,Одобрено,260619.86060812286,725457.6824132698,701152.209005089,Нет,43438.60549204773,42499.40989918457,985294.0978594285,340391,251698.01071516535,611554.5973877175,922909.9075455965,289533.20852756506,833242.3371233842,150732
276666.82445969933,872572,944891.6319176719,924059.8399860593,473816.2851669853,741873,49009.65630156202,136984.94001288392,428250.85154606914,13.50670376090071,164100.8177177337,Нет,687223.5951700236,113032.32986943312,857185.4820430803,875474,161747,828418.8558864624,Одобрено,875462.954304811,930696.3032195175,40635.78384717074,Нет,91190.7251248728,931498.8157615138,139600.6932154265,204073,514860.9976700099,484769.08889348805,938042.8748938511,590132.4196296795,914172.1703572465,294916
456785.5121404197,754130,682776.6195667891,216818.98977071902,478599.97998035507,157943,711320.9086645747,851362.3002280731,995902.9058795272,25.305272001076137,410198.28885546036,Да,653046.3081378655,858405.4576181511,894155.2340898212,326639,832555,789396.1612296808,Отказано,371091.2186069874,393477.86207430944,960676.6076475459,Да,62833.50150907234,857479.312447245,470819.59188225336,659969,243186.52294453012,105697.73206938358,782741.9685135654,583642.8925881501,373370.3810307928,915042
576915.0210993191,603373,286297.5133398282,142975.7290551686,589444.4691118556,91212,106697.3105894231,607437.6046480425,450742.12416238536,26.27687760091323,421250.5727478109,Да,364489.40065473114,613688.9080647465,538157.3584081568,840239,937367,520162.54956985026,Отказано,258939.30480880933,592332.0926464617,902995.6954087992,Да,956540.5001954808,695645.1612781856,737885.2390409615,646958,684467.665098723,301446.02982005535,811671.5268290216,354971.4513089377,600668.3801082724,867287
152460.4467737623,823097,158694.81672052745,294494.98401739413,237688.92185940247,583268,532999.9069647323,351296.3019737958,863286.5743186969,6.232854368876556,378952.7355781451,Да,862148.8404026564,123246.40620384765,539861.0626020596,33658,856141,900519.5604932918,Отказано,139465.7364995143,625965.7252956722,237899.5890318648,Нет,245616.39032801008,473804.0754130852,126430.52276324198,707779,220744.18302740576,276860.0621238653,576571.137690701,595307.630664627,148599.038097892,586709
37734.867960538584,60604,845120.0235959518,875369.0931547043,761636.4359697824,636874,383269.3090759949,564079.4347224486,803533.3750380479,15.807589397115251,11119.292567301962,Нет,611403.0031872588,28833.548685151043,540687.978751501,107509,912507,272779.8277674662,Отказано,881366.3281296525,641792.8470953843,519860.728024538,Да,456567.22171981604,490829.4094300386,457432.4521585419,57672,120734.69714570747,362760.94780462055,347292.84016245283,717681.5428436068,829222.3394879407,414622
723929.5239428559,225492,200863.82106182593,242650.0935899822,671895.8826004026,205829,834610.6006509725,635045.806517106,216500.79651928088,27.621307026105086,443195.8427645604,Да,456048.71883835015,268929.68484268925,193550.89254955482,776130,149021,362474.4653365769,Отказано,908674.7207508298,570484.2251851918,996411.7986467265,Нет,169624.87426323807,691978.5800223504,49792.89828301533,635327,610524.7223147422,11069.076662228064,511591.21164081304,875975.3413418072,312751.0459066973,523275
268654.34966756974,7065,671066.2162697999,435039.4058455353,802096.4164240794,309534,139328.65520002012,293131.03996698576,201081.7924034453,26.728632472489913,851719.6326424457,Да,395989.8690429389,379129.7213067818,205172.58361388044,579979,20763,533243.1888269142,Отказано,813913.5918492657,440817.02731392207,103496.78860136449,Да,534496.043769655,282009.9842921241,97075.08781249776,209973,389518.2489951687,348440.35455084726,429148.5970423024,707275.5046460113,285620.7589003408,64852
521448.41799731395,319965,790390.7775226028,688278.053415444,659092.7111068785,724430,139482.6827185204,710389.9367380287,827174.8339612554,29.14953772746199,396201.03282307147,Да,217409.21647125325,726790.4141053417,386051.53202158585,1645,896167,244384.25103081117,Одобрено,34688.742754322666,783613.0721907679,174621.55511355403,Нет,357183.940469965,85348.7846387638,772361.430494366,932540,395899.1076380606,516686.8845315338,856466.4824793276,931407.3773806619,687085.4347447711,821954
809031.5641048094,487963,184241.32784953437,527810.5102995395,518101.9103865527,119966,168342.91367695085,393921.81663715036,223568.51360598032,19.02068250634009,285463.1703115047,Да,867121.9651368221,620596.8637113904,422635.4412704846,513095,480739,487192.63473560027,Одобрено,455374.1410556798,684251.8797779448,730412.8007638658,Нет,828395.3569382242,436524.16188093525,99165.38989175227,545749,309620.99784516566,614053.6322651638,901780.6266243537,205828.72192153303,310950.5072624028,600690
37511.38344798369,394465,958092.422389929,976437.1087515869,363991.5615590827,745418,576479.4009380748,94724.31991059687,991415.9345514226,11.294826775350383,137233.600080138,Да,763763.394431772,159133.13630730947,420655.91962505464,134424,84579,357289.25115352264,Отказано,551125.0512402585,78339.58702446552,560485.499467165,Нет,745545.2769517403,461699.3173164374,559816.9600106518,221455,601401.0860830308,905082.0942884755,712089.3018328984,619105.4223761574,331237.92431600555,46695
893239.9673249434,563629,754846.9715015041,547672.1595087065,994458.8303112034,984722,133532.14208805395,355537.3457122131,504985.59367369785,9.96981213925985,813897.6089826869,Да,456986.3173422693,752322.2974301889,949774.4219196715,846162,386657,265073.0124762852,Отказано,594085.1237313099,202522.90587900503,711621.8008010461,Да,344606.2606117468,815855.2037732762,263506.42543055024,614571,320411.46033850475,693947.4662591148,740300.1301523022,358741.0753867619,125987.40444871326,607864
26647.572407049825,85077,565244.8443391402,474441.37028425373,632860.7899378219,114086,667435.403563273,174210.079221422,458291.6119693648,23.06940966325765,367724.5077488878,Нет,292540.2185251019,380969.98779449426,672592.5275529359,528256,157275,145813.1729679332,Отказано,470013.4263040223,907947.7469161985,999431.0218017779,Нет,517813.79314477474,538212.7579566125,466131.8134269429,537091,76512.37428346393,368765.00495401165,30676.172156063167,80862.11196533123,579716.3420799298,50818
265588.46991946886,579574,166264.76229255408,361404.41895232734,416460.91838411643,111885,506651.1129800942,432384.1299995847,161304.48174162256,29.926982605561673,687092.3260774757,Да,95218.12649777374,928458.4827022596,501423.47534900234,557284,752908,89726.68343530913,Отказано,767259.2763038307,633117.1926295679,148684.074364991,Нет,211321.24811595326,303605.7334749498,494727.50972471165,114780,794524.1210335727,28804.21260372877,393989.3779043409,167664.15271590397,432083.7822770899,481651
259192.61914262635,717082,690237.2317530226,746003.4728555725,478929.16975802265,183200,590623.945661314,53451.6069491564,606215.3635675284,2.115002110000291,694016.8755898469,Да,501138.3468379676,361268.6642494914,607472.4398586965,613016,346102,341910.7234855436,Одобрено,546915.21340496,430446.4686748961,562392.6757442893,Да,298674.46487768384,368743.9881394241,826317.336737127,846127,294282.7362629997,704307.14943142,201092.57009945918,416492.8495846895,432044.32732450456,573224
318495.44755869027,150562,380956.33387830405,980116.5902494489,13428.448735728802,228642,558795.2167874442,570084.3947409062,467901.4536631559,7.672220514104577,999167.5611802293,Да,794673.1193390018,974816.0982803137,915016.4263391517,738660,679686,135980.40616193993,Одобрено,105620.94589651907,679961.0051385271,490380.9547002364,Да,762931.482583641,783550.5383317075,737815.7020785863,306124,513498.43464230106,547157.877269414,205796.97055314327,92097.29508050358,488091.8212992515,111209
517840.9236926713,224789,689545.2146454252,472422.9829453452,385647.4494190319,409376,998754.2266280067,359022.31722447707,605863.3645606542,3.236508534277218,65742.72244235018,Да,198468.28693544076,36698.2175364905,215898.7658657021,186507,50011,735154.8485373963,Отказано,958937.1453487404,65188.546358329564,312384.50542301784,Да,389340.2143054671,322960.388244831,125859.54546649246,367010,312054.3269579814,818870.6215232582,234568.77567608887,107807.28206687738,896488.1287556101,526244
791304.4592240418,559241,771731.822406645,400095.14847151143,647923.2979381608,635460,409997.5061264204,490179.1339359012,41358.71177908341,12.806211535494237,37008.337546855284,Нет,417405.7468584571,297144.5818047957,428960.2949421549,827642,665891,763768.3806335446,Одобрено,218081.81360362374,94160.22381928917,974358.8415310504,Да,941842.5674965051,313672.3485559967,413418.2051976002,765911,990738.4901595004,699808.822191603,856869.478020215,146233.93170748625,152245.93289180865,762998
523574.5825813492,989559,504429.5290775699,533214.4753226606,167967.60085932078,369170,89569.73172760633,588480.222958422,348658.1971349746,1.1465682379382902,250168.24817235835,Нет,423783.207464258,919529.1729500946,521532.240861687,263739,758161,225250.92269601996,Отказано,250966.75156280937,28657.1389399497,283155.72946754657,Нет,292956.2720032869,73684.98219317514,800365.5130888147,342522,19322.968928174545,597445.1230979059,657852.0343399617,999452.9136431077,580802.7085358683,463200
913108.1855611282,21426,694645.4446154106,931330.8375070302,540025.4103456057,537490,35293.97746207289,742884.5888939304,776429.6294648047,25.641634689746354,756730.0542176937,Да,392514.6583272506,184993.40795800515,916939.7734476775,407429,737405,379841.0022849182,Отказано,351895.5875050649,350423.7713272892,167082.9906646188,Да,591842.9828704086,82751.31587212642,426426.3947415435,544159,632836.1943261713,558264.5234518013,485251.16356855485,346445.2819034913,664331.641247451,746419
371004.39316743804,457999,129291.2013275581,736653.696079414,45356.69724506062,565138,645027.4076793646,842398.944082489,441768.442298665,29.927877047198546,781688.6240649999,Нет,418140.66166986956,382341.2800584342,961853.0710900854,53596,85605,899021.9698911607,Одобрено,436391.1693529326,134517.87728773156,420945.931496676,Нет,249878.14497472733,678256.0293228857,151079.72577702484,608420,216111.40105806358,497534.8069330777,72458.22731844694,43696.723501405366,581543.2678536191,481832
588585.6589811051,535705,790592.5590391933,965895.2513089094,443393.129260778,289688,67292.73136933176,657475.3955692208,214827.54241662018,11.3985808394281,125590.81812868828,Да,577934.613947423,466633.4225779475,775701.7502557588,232984,162625,316249.0693000522,Одобрено,666065.2152998752,188063.57432361293,759701.1743735748,Да,701617.9615948934,239021.6385045607,51230.67280011648,590331,46654.92670469946,183679.65534908805,885503.4166748573,795152.6949444164,667785.7901756762,783978
367402.5559090119,251298,965053.0158003629,341770.0163229643,457754.27044797887,374541,412105.42724937643,784641.9312773461,403083.44021013734,6.210119610535215,282502.35752141534,Нет,973514.9750112145,596776.9528999666,695061.9969717171,862478,753339,362559.8473937594,Отказано,905579.583632992,828663.23608912,475959.4622221596,Да,173679.45317432922,747452.8594245884,972923.1741782686,346527,783362.9358899712,650691.9335958635,628152.3598644325,280763.39232649415,539760.6775769037,657415
557560.9510927622,456010,534650.6766702889,495329.4744439845,733330.5767328324,499499,77881.24185390599,534177.0148787543,575029.5682638711,4.870393647052511,297687.9528582167,Нет,649061.7788704142,536127.5737713953,35285.0735038992,52943,738341,574477.773191966,Одобрено,705913.4370917806,944488.9434126298,865225.6011988816,Да,899443.0224563743,715405.2970800657,648799.6403347282,252181,239685.63181288465,730491.9109876541,587280.8630755913,956505.4740098896,251615.75447474126,127566
412831.00746373786,631931,635948.1318374628,176166.12018311225,369143.104667918,359636,987145.8952266325,790910.8419386346,186875.86731893793,25.62633450562925,94893.4125729052,Нет,174487.00571789042,329107.9714000981,163013.12092132625,169255,487770,521006.94839971204,Одобрено,98965.87780272152,227782.33262028862,711984.6030600718,Нет,307622.81256109476,816785.6948311613,53709.52553514435,463651,216520.63468065453,293833.11789774505,609792.8325955764,694276.4223853286,367495.8322251625,327004
164527.91160818315,842287,579127.5631068443,597481.4650423263,279692.93615545594,29307,729924.6360764988,716963.3299354838,194211.7810453247,5.672058681855653,533000.9709848482,Да,122362.45826770952,386882.25230212306,267119.906870789,398475,43285,483141.42106025835,Отказано,446148.76302467234,766022.3755389251,999885.1279254674,Да,336848.2411111623,791532.3601945007,901337.9113745689,804695,337950.4595168121,146341.29154169819,405402.1328947233,739512.1097190025,559205.9521451627,105434
928857.6665808749,543392,898484.3620427336,838334.2448511785,191857.90051334474,566993,786968.148071272,957298.3157808769,977720.131524139,19.060860256945883,595262.8705781435,Нет,916703.0104442097,829936.3263686942,48859.25442607081,372132,798981,284024.72661925864,Отказано,608719.1653459826,837662.949757643,141239.01507169416,Да,76074.44094897022,345958.65149927064,892785.9759281842,954403,641715.7973082293,901755.6915250499,334562.43399329344,901052.071546068,208321.48069451976,989333
553872.8952625165,683987,769095.528138544,982203.311879557,420286.40696929756,120410,300385.4935454093,643997.5332364506,422184.097660586,29.827381678243007,344144.76599305903,Нет,484863.5695247933,665058.9490332665,312506.51309506246,352916,621171,527797.7271385689,Одобрено,962065.4682280096,784702.3133855574,407161.35418612463,Да,392741.0793895677,362947.95230929716,466013.9189280971,593743,835077.736133092,684541.3778558098,504200.4161844231,733474.4781604249,880393.8899911409,49280
277184.1761059753,667224,451809.86444010324,735290.7277579788,225111.46332389698,71362,330750.43110847566,182891.10930579365,732990.0445022325,14.340414202473756,75146.03380786478,Нет,605632.3145543161,534166.4121228433,132591.56447730935,750227,375693,525791.8615900083,Отказано,511364.9499778885,695739.3833727422,661234.4126750985,Нет,859030.7152156133,22531.505643881996,418600.3968759337,508058,125501.74528597564,125504.05802080789,976399.7410491866,291616.12879340077,193020.21958942612,489912
866666.8180620846,282245,902353.3746906366,794871.6513267731,382174.30100786645,773991,636558.2031332789,512186.6227040131,118907.19531197316,7.473814586643671,717916.7236928467,Да,307091.1219109571,914948.8581046361,500883.23898010724,589500,970413,533823.6123866695,Отказано,347584.5949380448,457752.2671926796,148184.21112821382,Да,358618.4092374304,363628.86499060056,929313.4903576608,984946,883919.7224727824,497907.8512318786,803457.2481752655,166927.3436177362,600949.07303883,619148
530860.777666901,741297,486308.67383010394,171454.58426424567,951631.7224356015,37899,733036.918800375,903848.6189493844,395077.0727077482,5.023859901540782,881778.9777667254,Нет,81635.48362587111,461543.0016680691,608579.6891593601,961069,907986,598254.5724115015,Одобрено,978063.0599385743,766388.0715510743,864516.9619701348,Да,638538.1061648977,299685.21821009443,155262.1763862721,385786,133867.0247547177,292894.5002157729,104563.09150541808,880140.0792035132,612340.0897134559,572808
407995.11976461596,206801,663329.9710949055,575884.5744220031,748023.736464225,909762,892132.453366108,860049.7573861904,643397.1670535629,14.970615490397496,443765.62990553956,Да,874650.0169660276,382699.939141273,514910.6275928616,742818,961161,229763.4673270957,Отказано,849504.3232808968,818541.6429476037,176861.34467340374,Да,893209.2072649024,423665.26029062475,896979.5899815931,107222,925121.4945192448,107311.5892979685,890547.7131171548,557592.9689922747,199157.12942619898,335384
296796.59937597526,77737,645543.6073528207,467278.82114777144,673602.5999949571,747080,684382.7665427108,477444.490747668,187736.85093588775,17.375152565680246,533474.7909913883,Нет,674062.9490278767,868661.0503257683,935445.5497840556,706773,993016,55897.293563503976,Отказано,405529.69926539686,554552.1495147598,392389.1475647828,Нет,632371.2963992808,302198.6542430358,196634.68584549468,403308,934656.1692511216,861815.6809880845,846703.1751288592,21066.876976672727,149442.8572991204,618712
